crew_id,date,duty_start,duty_end,num_sectors,is_night_duty,is_early_start,duration_hours,rest_hours_before,consecutive_work_days
C020,2025-01-22,2025-01-22 08:00:00,2025-01-22 15:12:35.514971445,3,0,0,7.209865269845879,24.03197276861111,2
C020,2025-01-23,2025-01-23 18:15:00,2025-01-24 02:59:07.641189809,3,1,0,8.735455886058276,27.04013473,3
C020,2025-01-24,2025-01-24 14:45:00,2025-01-24 22:45:08.342171003,3,0,0,8.002317269723324,11.764544113888888,4
C020,2025-01-25,2025-01-25 05:30:00,2025-01-25 11:45:17.060652036,2,0,1,6.254739070010067,6.74768273,5
C020,2025-01-27,2025-01-27 05:15:00,2025-01-27 13:53:57.317837722,3,0,1,8.64925495492288,31.0,1
C020,2025-01-28,2025-01-28 13:00:00,2025-01-28 22:26:02.492945542,1,0,0,9.434025818206218,23.100745045,2
C020,2025-01-29,2025-01-29 23:30:00,2025-01-30 06:15:24.999150259,3,1,0,6.756944208405459,25.065974181666668,3
C020,2025-02-01,2025-02-01 13:30:00,2025-02-01 19:51:09.391077167,1,0,0,6.352608632546578,34.0,1
C020,2025-02-02,2025-02-02 11:30:00,2025-02-02 19:48:40.722789764,3,0,0,8.311311886045743,15.647391367222221,2
C020,2025-02-03,2025-02-03 20:15:00,2025-02-04 04:22:41.399275703,3,1,0,8.128166465473159,24.43868811388889,3
C020,2025-02-04,2025-02-04 22:30:00,2025-02-05 07:15:59.672822953,1,1,0,8.766575784153853,18.121833534444445,4
C020,2025-02-05,2025-02-05 05:15:00,2025-02-05 12:52:52.003695448,2,0,1,7.631112137624651,-2.0165757841666667,5
C020,2025-02-07,2025-02-07 21:30:00,2025-02-08 04:11:57.186368421,3,1,0,6.699218435672504,70.0,1
C020,2025-02-08,2025-02-08 04:15:00,2025-02-08 10:48:25.258619299,4,0,1,6.557016283138816,0.05078156416666666,2
C020,2025-02-09,2025-02-09 01:15:00,2025-02-09 07:45:40.601475326,1,1,1,6.511278187590723,14.442983716666667,3
C020,2025-02-12,2025-02-12 04:15:00,2025-02-12 11:54:48.403287474,4,0,1,7.66344535763179,50.0,1
C020,2025-02-13,2025-02-13 05:15:00,2025-02-13 14:43:36.117946604,1,0,1,9.47669942961235,17.33655464222222,2
C020,2025-02-14,2025-02-14 13:45:00,2025-02-14 20:31:58.262017434,2,0,0,6.782850560398597,23.023300570277776,3
C020,2025-02-15,2025-02-15 08:30:00,2025-02-15 15:36:26.927560684,2,0,0,7.107479877968049,11.967149439444444,4
C020,2025-02-16,2025-02-16 23:30:00,2025-02-17 07:17:17.341250218,1,1,0,7.788150347282851,31.892520121944443,5
C020,2025-02-17,2025-02-17 02:45:00,2025-02-17 08:51:34.075489859,1,1,1,6.109465413849971,-4.5381503475,6
C020,2025-02-18,2025-02-18 04:15:00,2025-02-18 12:27:55.057545125,4,0,1,8.215293762534902,19.39053458611111,7
C020,2025-02-19,2025-02-19 22:15:00,2025-02-20 04:36:39.926623067,1,1,0,6.361090728629958,33.784706237222224,8
C020,2025-02-20,2025-02-20 00:45:00,2025-02-20 08:09:40.051523877,4,1,1,7.411125423299382,-3.8610907288888887,9
C020,2025-02-21,2025-02-21 06:45:00,2025-02-21 15:14:07.160987842,2,0,0,8.485322496622828,22.58887457666667,10
C020,2025-02-24,2025-02-24 06:45:00,2025-02-24 15:45:03.755434857,4,0,0,9.001043176349262,36.0,1
C020,2025-02-26,2025-02-26 20:15:00,2025-02-27 04:16:36.337154528,1,1,0,8.026760320702316,38.0,1
C020,2025-02-27,2025-02-27 23:15:00,2025-02-28 07:35:02.900110018,4,1,0,8.334138919449597,18.973239679166667,2
C020,2025-02-28,2025-02-28 14:15:00,2025-02-28 23:16:05.798801362,2,0,0,9.018277444822946,6.665861080277778,3
C020,2025-03-01,2025-03-01 01:00:00,2025-03-01 07:11:41.041635296,2,1,1,6.194733787582442,1.731722555,4
